id	taxid
338810616	1009370
338810651	1009370
338811145	1009370
338811372	1009370
338811571	1009370
338811679	1009370
338811820	1009370
338811968	1009370
338812577	1009370
338813051	1009370
338813097	1009370
338813474	1009370
338813593	1009370
338814057	1009370
338814409	1009370
338814504	1009370
338814592	1009370
338814650	1009370
338814817	1009370
338979957	1043206
338980066	1043206
338980077	1043206
338980144	1043206
338980301	1043206
338980308	1043206
338980333	1043206
338980379	1043206
338980394	1043206
338980453	1043206
338980552	1043206
338980618	1043206
338980692	1043206
338980722	1043206
338980810	1043206
338980847	1043206
338981028	1043206
338981073	1043206
338983329	1043206
338983365	1043206
338983413	1043206
338983570	1043206
338983633	1043206
338983931	1043206
338988791	1043206
338989014	1043206
338989038	1043206
338989232	1043206
338989422	1043206
338990500	1043206
338991654	1043206
338991692	1043206
338991742	1043206
338991757	1043206
338991786	1043206
338991897	1043206
338991938	1043206
338991948	1043206
338992001	1043206
338992005	1043206
338992063	1043206
338992067	1043206
338992097	1043206
338992137	1043206
338992161	1043206
338992171	1043206
338992176	1043206
338992186	1043206
338992197	1043206
338992213	1043206
338992240	1043206
338992244	1043206
338992263	1043206
338992269	1043206
338992271	1043206
338992282	1043206
339002266	999141	
34495455	243365
34556458	273121
34762486	209882
34762515	209882
34763370	209882
339002267	999141
339002268	999141
339002269	999141
339002270	999141
339002272	999141
339002273	999141
339006291	1042163
339008297	1042163
339009619	1042163
339048295	434085
339048369	434085
339048487	434085
339048536	434085
339050987	434085
339051059	434085
339053402	434085
339053464	434085
339053630	434085
339055894	434085
339056018	434085
339064169	434085
339283864	709797
339300331	941770
339300334	941770
339302704	935295
339302706	935295
339302709	935295
339302717	935295
339302730	935295
339302733	935295
339302738	935295
339302746	935295
339302758	935295
339302764	935295
339302776	935295
339302784	935295
339302830	935295
339302853	935295
339302855	935295
339302875	935295
339302905	935295
339302909	935295
339302919	935295
339302972	935295
339302976	935295
339302988	935295
339303031	935295
339303055	935295
339303056	935295
339303063	935295
339303118	935295
339303133	935295
339303135	935295
339303200	935295
339303223	935295
339303235	935295
339303239	935295
339303294	935295
339303312	935295
339303320	935295
339303373	935295
339303378	935295
339303381	935295
339303387	935295
339303423	935295
339303438	935295
339303443	935295
339303469	935295
339303478	935295
339303483	935295
339303513	935295
339303545	935295
339303553	935295
339303557	935295
339303569	935295
339303597	935295
339303600	935295
339303601	935295
339303624	935295
339303651	935295
339303654	935295
339303655	935295
339303676	935295
339303719	935295
339303780	935295
339303840	935295
339303854	935295
339303941	935294
339303978	935294
339303986	935294
339304199	935294
339304249	935294
339304344	935294
339304432	935294
339304721	935294
339304985	935294
339304986	935294
339319317	696127
339320528	956483
339321330	1042878
339324158	1042878
339434007	930946
339434009	930946
339434012	930946
339434013	930946
339434017	930946
339434022	930946
339434023	930946
339434024	930946
339434030	930946
339434038	930946
339434044	930946
339434053	930946
339434054	930946
339441064	1042156
339443684	502558
339477722	903503
339478129	891398
339481522	261292
339484941	1042876
339490182	979982
339492077	316
339498645	744872
339501577	391595
339625373	887712
339626328	1051632
339630083	572418
339633914	1045854
339639717	904294
339717964	626418
339896666	435258
339896678	435258
339896853	435258
339896920	435258
339897067	435258
339897165	435258
339897221	435258
339897227	435258
339897233	435258
339897237	435258
339897253	435258
339897706	435258
339897718	435258
339897725	435258
339897989	435258
339898009	435258
339898229	435258
339898528	435258
339898586	435258
339898743	435258
339898781	435258
339898853	435258
339898938	435258
339899066	435258
339899081	435258
339899088	435258
339899140	435258
339899160	435258
339899194	435258
339899198	435258
339899200	435258
339899204	435258
339905954	626418
339959149	412597
339959150	412597
339959151	412597
339959152	412597
339959153	412597
339959154	412597
339959155	412597
339959156	412597
339959157	412597
339959158	412597
339959160	412597
339959162	412597
339959163	412597
339959166	412597
339959167	412597
339959169	412597
339959170	412597
339959173	412597
339959174	412597
339959175	412597
339959181	412597
339959183	412597
339959184	412597
339959398	412597
339959424	412597
339959479	412597
339959488	412597
339959495	412597
339959497	412597
339959509	412597
339959515	412597
339998036	218493
340343926	1001994
340348713	908937
340348714	908937
340351246	997352
340351247	997352
340354299	997353
340354300	997353
340358328	1027292
340358329	1027292
340358330	1027292
340397867	1048332
340536292	888056
340536304	997348
340536305	997348
340536307	997348
340536308	997348
340536309	997348
340536310	997348
340536312	997348
340536313	997348
340536321	997348
340546152	887700
340546158	887700
340546177	887700
340546178	887700
340546267	887700
340546360	887700
340546445	887700
340546464	887700
340546529	887700
340546539	887700
340546591	887700
340546614	887700
340546740	887700
340546810	887700
340546836	887700
340546910	887700
340547260	887700
340620779	860228
340623184	1053692
340780744	990288
340785197	1005048
340789630	520461
340791767	520461
340792956	858619
341575916	517722
341575917	517722
341575918	517722
341575919	517722
341575921	517722
341575922	517722
341575923	517722
341575924	517722
341575925	517722
341575941	517722
341581088	1042877
341583222	1032845
342162671	1054460
342210416	1034808
342210445	1034808
342210467	1034808
342210485	1034808
342210537	1034808
342210573	1034808
342210600	1034808
342210634	1034808
342210753	1034808
342210794	1034808
342210820	1034808
342210836	1034808
342210871	1034808
342210938	1034808
342210981	1034808
342211017	1034808
342211050	1034808
342211070	1034808
342211127	1034808
342211158	1034808
342211239	1005703
342213638	944564
342213697	944564
342213707	944564
342213938	944564
342213967	944564
342214182	944564
342214578	944564
342214663	944564
342214772	944564
342214822	944564
342214899	944564
342215302	879308
342217479	1000569
342217584	1000569
342217754	1000569
342217921	1000569
342217935	1000569
342218119	1000569
342218324	1000569
342218358	1000569
342218578	1000569
342218728	1000569
342731686	1029718
343082721	880070
343127324	521010
343177611	469616
343177612	469616
343177615	469616
343177617	469616
343177618	469616
343177620	469599
343177622	469599
343177624	469599
343197984	556263
343197988	469618
343197989	469618
343197990	469618
343197991	469618
343197992	469618
343197993	469618
343197994	469618
343197996	469618
343197997	469618
343491412	1037410
343491438	1037410
343491481	1037410
343491507	1037410
343491577	1037410
343491669	1037410
343491765	1037410
343492013	1037410
343492020	1037410
343492660	1051649
343492802	1051649
343493172	1051649
343493580	1051649
343493616	1051649
343493956	1051649
343494090	1051649
343494177	1051649
343494451	1051649
343494906	1051649
343494986	1051649
343495172	1051649
343495375	1051649
343495716	1051649
343495831	1051649
343497721	1051649
343497865	1051649
343500362	1051646
343500782	1051646
343502408	1051646
343502453	1051646
343502709	1051646
343502970	1051646
343503287	1051646
343505921	870968
343506029	870968
343506278	870968
343506751	870968
343506966	870968
343507475	870968
343507966	870968
343508050	870968
343508810	870967
343509570	870967
343510108	870967
343511136	870967
343511149	870967
343511447	870967
343512309	870967
343512978	870967
343514140	701176
343514287	701176
343514481	701176
343514504	701176
343515561	701176
343515816	701176
343515953	701176
343516749	701176
343516759	701176
343516837	701176
343516865	701176
343517455	701176
343517510	1035188
343517613	1035188
343517698	1035188
343518084	1035188
343518125	1035188
343518273	1035188
343518368	1035188
343518485	1035188
343518736	1035188
343518835	1035188
343519044	1035188
343519462	1035188
343519977	944565
343520113	944565
343520892	944565
343521550	944560
343522960	944560
343523104	944560
343523158	944560
343523365	944560
343523963	944560
343524201	1035184
343924046	1027371
343924249	1027371
343924300	1027371
343924354	1027371
343924402	1027371
343924666	1027371
343924729	1027371
343924883	1027371
343924942	1027371
343925159	1027371
343925297	1027371
343925352	1027371
343925463	1027371
343925533	1027371
343925595	1027371
343925705	1027371
343926043	1027371
343926132	1027371
343926336	1027371
343926514	1027371
343926589	1027371
343926617	1027371
343926779	1027371
343926954	1027371
343927324	1027371
343927337	1027371
343927414	1027371
343927520	1027371
343927581	1027371
343927997	1027371
343928159	1027371
343928231	1027371
343928357	1027371
343928366	1027371
343928509	1027371
343928571	1027371
343957483	985867
343957484	985867
343957485	985867
343957486	985867
343957487	985867
343957490	985867
343957492	985867
343957516	981383
343957520	981383
343957525	981383
343957550	981383
343957558	981383
343957561	981383
343957566	981383
343957567	981383
343957572	981383
343957579	981383
343957582	981383
344198243	743299
344201337	886377
344204770	743965
344205421	868597
344209485	634497
344210305	634497
344337329	768671
344337825	768671
344338228	768671
344338597	768671
344338928	768671
344339259	768671
344339544	768671
344339827	768671
344340348	768671
344340589	768671
344340837	768671
344341025	768671
344341325	768671
344341447	768671
344341718	768671
344341786	768671
344341853	768671
344341972	768671
344341994	768671
344342275	768671
344342316	765910
344342766	765910
344343100	765910
344343387	765910
344343608	765910
344343826	765910
344343981	765910
344344153	765910
344344308	765910
344344440	765910
344344571	765910
344344683	765910
344344923	765910
344345036	765910
344345125	765910
344345202	765910
344345265	765910
344345324	765910
344345425	765910
344345469	765910
344345506	765910
344345548	765910
344345567	765910
344345599	765910
344939781	697282
344942396	697282
344943686	697282
344995333	632516
344997652	862751
345004010	756883
345007964	653045
345016447	697303
345297184	640513
345301888	762570
345428590	862965
345651578	556258
345651580	556258
345651584	556258
345651585	556258
345651593	556258
345651597	556258
345651599	556260
345651601	556260
345651602	556260
345651603	556260
345651604	556260
345651605	556260
345651607	556260
345651609	457394
345651610	457394
345651612	457394
345651613	457394
345651617	457394
345651618	457394
345651619	457394
345651622	457394
345651623	457394
345651625	457394
345651631	457394
345651634	457394
345651640	457394
345651647	457394
345848052	700597
345848877	700597
345849352	700597
345849450	700597
345849874	700597
345850146	700597
345850323	700597
345850387	700597
345850560	700597
345850822	700597
345851135	700597
345851515	700597
345851579	700597
345852141	700597
345852346	700597
345852544	700597
345852772	700597
345853391	700597
345853492	700597
345853736	700597
345853913	700597
345853988	700597
345854286	700597
345854368	700597
345854848	700597
345854987	700597
345855356	700597
345855674	700597
345855808	700597
345855821	700597
345855842	700597
345856157	913865
345856434	913865
345856646	913865
345856666	913865
345856783	913865
345856937	913865
345857173	913865
345857359	913865
345857434	913865
345858158	913865
345858874	913865
345858999	913865
345859038	913865
345859072	913865
345859223	913865
345859290	913865
345859306	913865
345859517	913865
345859580	913865
345859600	913865
345859684	913865
345859691	913865
345859876	913865
345860419	913865
345860818	913865
345860935	913865
345861262	913865
345861352	913865
345861433	913865
345862469	913865
345862649	1049564
345862898	1049564
345863108	1049564
345863320	1049564
345863940	1049564
345864129	1049564
345864637	1049564
345864719	1049564
345864866	1049564
345865463	1049564
345865743	1049564
345865764	1049564
345865929	1049564
345866086	1046627
345866711	1046627
345866959	1046627
345867129	1046627
345867390	1046627
345867617	1046627
345867768	1046627
345867980	1046627
345868132	1046627
345868427	1046627
345868448	1046627
345868594	1046627
345868681	1046627
345868935	1046627
345869230	765913
345869490	765913
345869711	765913
345869926	765913
345870110	765913
345870281	765913
345870435	765913
345870591	765913
345870761	765913
345871051	765913
345871308	765913
345871432	765913
345871762	765913
345871989	765913
345872240	765913
345872492	765913
345872803	765913
345872849	765913
345872925	765913
345873113	765913
345873229	765913
345873263	765913
345873465	765913
345873598	765913
345873617	765913
345873637	765913
345873753	765913
345873762	765913
345874939	1051985
345875030	1051985
345875185	1051985
345875232	1051985
345875505	1051985
345875991	1051985
345876541	1048808
345876604	1048808
345876862	1048808
345876919	1048808
345877237	1048808
345877387	1048808
345877415	1048808
345877486	1048808
345877561	1048808
345877597	1048808
345877841	1048808
345877892	1048808
345878075	1048808
345878192	1048808
345878299	1048808
345878352	1048808
345878601	1048808
345878701	1048808
345878768	1048808
345879009	1048808
345879209	1048808
345879397	1048808
345879482	1048808
345879595	1048808
345879645	1048808
345879653	1048808
345879690	1048808
345893890	886379
345893891	886379
345893894	886379
345893895	886379
345893896	886379
345893899	886379
345893901	886379
345893907	886379
345893909	886379
345893911	886379
345893923	886379
345893926	886379
345893934	886379
345893936	886379
345893937	886379
345893942	886379
345893947	886379
345893948	886379
345893990	886379
345893996	886379
345893998	886379
345894011	886379
345894028	886379
345894037	886379
346306038	665942
346306039	665942
346306040	665942
346306041	665942
346306042	665942
346306044	665942
346306056	665942
346306058	693988
346306059	693988
346306060	693988
346306061	693988
346306062	693988
346306063	693988
346306064	693988
346306065	693988
346306121	693988
346317873	563031
346317875	563031
346317876	563031
346317877	563031
346317878	563031
346317879	563031
346317880	563031
346317881	563031
346317884	563031
346317887	563031
346317889	563031
346317949	702438
346317950	702438
346317951	702438
346681180	457422
346681181	457422
346681182	457422
346681183	457422
346681184	457422
346681185	457422
346681186	457422
346681599	742742
346681600	742742
346681601	742742
346681602	742742
346681603	742742
346681604	742742
346681605	742742
346681606	742742
346681607	742742
346681619	742765
346681620	742765
346681621	742765
346681622	742765
346681623	742765
346681624	742765
346681626	742765
346681627	742765
346681628	742765
346681629	742765
346681630	742765
346681632	742765
346681634	742765
346681635	742765
346681636	742765
346681638	742765
346681639	742765
346681641	742765
346681644	742765
346681645	742765
346681646	742765
346681648	742765
346681653	742765
346681661	742765
346722692	537021
346722940	981368
347520606	420889
347522554	694429
347524522	1069534
347526385	627192
347530298	585394
347533753	714313
347534971	1034807
347537839	748280
347541852	1041504
347547510	881621
347599255	565443
347599265	565443
347599276	565443
347599307	565443
347599336	565443
347599592	565443
347599598	565443
347599606	565443
347599609	565443
347599610	565443
347599618	565443
347599622	565443
347599624	565443
347599632	565443
347599635	565443
347599642	565443
347599644	565443
347599648	565443
347599658	565443
347599662	565443
347599682	565443
347599701	565443
347599708	565443
347599716	565443
347599730	565443
347599732	565443
347599756	565443
347599877	565443
347599926	565443
347599928	565443
347599932	565443
347599937	565443
347599943	565443
347599945	565443
347599957	565443
347600024	565443
347600066	565443
347600085	565443
347600090	565443
347600091	565443
347600171	565443
347600176	565443
347600190	565443
347600197	565443
347600201	565443
347600212	565443
347600228	565443
347600234	565443
347600250	565443
347731275	298701
347731334	298701
347731377	298701
347731944	298701
347732436	298701
347732572	298701
347732671	298701
347732979	298701
347733562	298701
347733709	298701
347734028	298701
347734113	298701
347734386	298701
347734527	298701
347734555	298701
347734655	1003237
347734688	1003237
347734722	1003237
347734779	1003237
347734785	1003237
347734829	1003237
347734899	1003237
347734944	1003237
347734946	1003237
347735006	1003237
347735017	1003237
347735158	1003237
347735413	1003237
347735422	1003237
347735497	1003237
347735539	1003237
347735583	1003237
347735683	1003237
347735710	1003237
347735754	1003237
347735779	1003237
347736090	1003237
347736142	1003237
347736156	1003237
347736277	1003237
347736310	1003237
347736353	1003237
347736381	1003237
347736445	1003237
347736505	1003237
347736693	1003237
347736898	1003237
347736924	1003237
347736975	1003237
347737171	1003237
347737461	1003237
347738073	1003237
347738154	1003237
347738204	1003237
347738295	1003237
347738313	1003237
347738342	1003237
347738393	1003237
347738422	1003237
347738504	1003237
347738647	1003237
347738656	1003237
347738704	1003237
347738716	1003237
347738828	1003237
347738831	1003237
347738838	1003237
347738854	1003237
347738963	1003237
347738971	1003237
347739226	1003237
347739330	1003237
347739530	1003237
347739548	1003237
347739730	1003237
347750441	345219
347753732	981222
347755961	981222
347756788	856793
347759221	634177
347813300	994479
347813301	994479
347813302	994479
347813303	994479
347813304	994479
347813305	994479
347813306	994479
347813308	994479
348025247	1064535
348027467	1085623
348166650	940284
348166652	940284
348166653	940284
348166655	940284
348166656	940284
348166658	940284
348166675	940284
348166676	940284
348166678	940284
348166679	940284
348166681	940284
348166685	940284
348166686	940284
348166687	940284
348166690	940284
348166695	940284
348166699	940284
348166708	940284
348166718	940284
348166726	940284
348166778	940284
348166797	940284
348166867	940286
348166869	940286
348166871	940286
348166872	940286
348166874	940286
348166875	940286
348166876	940286
348166881	940286
348166883	940286
348166884	940286
348166886	940286
348166888	940286
348166889	940286
348166890	940286
348166891	940286
348166893	940286
348166900	940286
348166905	940286
348166912	940286
348166914	940286
348166931	940286
348166950	940286
348167003	940286
348589352	1008459
348617475	1070319
348617558	1070319
348617678	1070319
348618057	1070319
348618353	1070319
348618397	1070319
348618515	1070319
348618597	1070319
348618642	1070319
348618666	1070319
348618689	1070319
348618721	1070319
348618760	1070319
348618856	1070319
348618950	1070319
348619041	1070319
349576159	1032488
349611299	665946
349611300	665946
349611301	665946
349611302	665946
349611303	665946
349611304	665946
349611305	665946
349611306	665946
349611308	665946
349611311	665946
349612546	665945
349612548	665945
349612549	665945
349703143	987060
349703146	987060
349703160	987060
349703163	987060
349703167	987060
349703186	987060
350264100	1052585
350268398	693746
350273053	652620
350525682	246969
350544191	1055526
350544911	1055526
350545050	1055526
350545548	1055526
350545651	1055526
350545820	1055526
350545831	1055526
350546029	1055526
350546165	1055526
350546225	1048830
350546294	1048830
350546312	1048830
350546351	1048830
350546451	1048830
350546487	1048830
350546506	1048830
350546526	1048830
350546545	1048830
350546576	1048830
350546629	1048830
350546684	1048830
350546688	1048830
350546720	1048830
350546757	1048830
350546785	1048830
350546834	1048830
350546868	1048830
350546880	1048830
350546894	1048830
350546961	1048830
350547008	1048830
350547054	1048830
350547063	1048830
350547072	1048830
350547129	1048830
350547169	1048830
350547194	1048830
350547222	1048830
350551392	765914
350551505	765914
350551625	765914
350551876	765914
350552083	765914
350552271	765914
350552326	765914
350552424	765914
350552565	765914
350552774	765914
350552857	765914
350552897	765914
350553025	765914
350553062	765914
350553214	765914
350553307	765914
350553372	765914
350553396	765914
350553653	765914
350554007	765914
350554079	765914
350554092	765914
350554134	765914
350559285	713587
350560815	713587
350561385	713587
350561866	713587
350562067	713587
350562393	713587
350562528	713587
350562661	713587
350562762	717772
350563138	717772
350563471	717772
350563731	717772
350563991	717772
350564250	717772
350564509	717772
350564709	717772
350567409	997350
350567410	997350
350567411	997350
350567412	997350
350567413	997350
350567416	997350
350567423	997350
350567436	997350
350569908	997355
350572566	1030841
351000276	999386
351000277	999386
351000279	999386
351000289	999386
351000290	999386
351000291	999386
351000292	999386
351000293	999386
351000294	999386
351000295	999386
351000298	999386
352093487	166318
352095029	166318
352095462	166318
352095841	166318
352096220	166318
352100821	550984
352101800	550984
352102087	550984
352103721	550984
352104159	550984
352104196	550984
352105015	550984
352105105	550984
352106417	550984
352106901	550984
352107003	550984
352107054	550984
352516173	945021
352683411	568816
353025423	941258
353025445	941258
353025450	941258
353025451	941258
353025473	941258
353025474	941258
353025490	941258
353025492	941258
353025493	941258
353025494	941258
353025526	1055526
353025529	941258
353025533	941258
353025536	1055526
353025545	941258
353025566	1055526
353025568	1055526
353025578	1055526
353025579	941258
353025587	941258
353025589	941258
353025590	941258
353025598	941258
353025604	941258
353025616	941258
353025620	941258
353025652	941258
353025653	941258
353025661	941258
353025673	941258
353025681	941258
353025705	941258
353025709	941258
353025713	941258
353025746	941258
353025750	941258
353025761	941258
353025765	941258
353025769	941258
353025774	941258
353025777	941258
353025794	941258
353025795	941258
353025813	941258
353025814	941258
353025818	941258
353025846	941258
353025853	941258
353025866	941258
353025895	941258
353025897	941258
353025908	941258
353025925	941258
353025965	941258
353025983	941258
353025994	941258
353026000	941258
353026005	941258
353026007	941258
353026009	941258
353026011	941258
353026020	941258
353026032	941258
353026033	941258
353026044	941258
354551896	860575
354552822	860575
354553388	860575
354553935	860575
354554426	860575
354554805	860575
354555081	860575
354555613	860575
354555777	860575
354555939	860575
354556102	860575
354556531	860575
354556604	860575
354556662	860575
354556811	860575
354556836	860575
354556914	860575
354556965	860575
354556978	860575
354556989	860575
354556994	860575
354557025	860575
354557028	871968
354557446	871968
354558346	871968
354558620	871968
354559155	871968
354559381	871968
354559489	871968
354559650	871968
354559781	871968
354559935	871968
354564618	741277
354565113	741277
354565517	741277
354565920	741277
354566316	741277
354566666	741277
354567007	741277
354567317	741277
354567586	741277
354567819	741277
354568060	741277
354568238	741277
354568425	741277
354568584	741277
354568726	741277
354568836	741277
354568937	741277
354569033	741277
354569096	741277
354569144	741277
354569202	741277
354579994	743719
354581592	743719
354584332	743719
354584480	743719
354585162	743719
354585280	743719
354593333	1088868
354594269	1088868
354594699	1088868
354595105	1088868
354595353	1088868
354595417	1088868
354595497	598467
354605451	742725
354605452	742725
354609336	751944
354611900	751944
354612339	751944
354612485	751944
354612539	751944
354612649	882084
354612697	882084
354612733	882084
354612818	882084
354613013	882084
354613102	882084
354613162	882084
354613267	882084
354613316	882084
354613552	882084
354613571	882084
354613590	882084
354613877	882084
354613943	882084
354614054	882084
354614130	882084
354614210	882084
354614300	882084
354614418	882084
354614457	882084
354614699	882084
354614856	882084
354615253	882084
354615326	882084
354615508	882084
354615526	882084
354615704	882084
354615731	882084
354615749	882084
354616136	882084
354616195	882084
354616409	882084
354616424	882084
354616526	882084
354616561	882084
354616601	882084
354616649	882084
354616795	882084
354616884	882084
354617125	882084
354617465	882084
354617492	882084
354617762	882084
354617784	882084
354617791	882084
354617795	882084
354617804	882084
354618039	882084
354618044	882084
354618065	882084
354618124	882084
354618159	882084
354618227	882084
354618229	882084
354618233	882084
354618369	882084
354618379	882084
354618397	882084
354697326	980518
354697327	980518
354697328	980518
354697329	980518
354697332	980518
354806613	1074451
354806721	1074451
354806822	1074451
354806905	1074451
354807040	1074451
354807098	1074451
354807248	1074451
354807729	1074451
354807798	1074451
354808046	1074451
354808163	1074451
354808453	1074451
354808487	1074451
354808584	1074451
354808589	1074451
355570686	882090
355571176	882090
355571580	882090
355571888	882090
355572097	882090
355572298	882090
355572466	882090
355572715	882090
355572906	882090
355614871	661087
355631651	665940
355631738	665940
355631929	665940
355632064	665940
355632463	665940
355634190	665940
355634449	665940
355634526	665940
355634585	665940
355635008	665940
355635193	665940
355654227	665948
355654318	665948
355654372	665948
355654432	665948
355654498	665948
355654588	665948
355654659	665948
355654747	665948
355654810	665948
355654895	665948
355686923	742733
355687109	742733
355687896	742733
355688169	742733
355688236	742733
355688456	742733
355688670	742733
355688804	742733
355689648	742733
355707189	450748
355707384	450748
355708280	450748
355708440	450748
356904300	913324
356904321	913324
356904338	913324
356904352	913324
356904384	913324
356904397	913324
356904412	913324
356904425	913324
356904446	913324
356904460	913324
356904537	913324
356904623	913324
356904727	913324
356904819	913324
356904925	913324
356905169	913324
356905561	913324
356907959	1007103
356907962	1007103
356907963	1007103
356907965	1007103
356907971	1007103
356907981	1007103
356907982	1007103
356907992	1007103
356907993	1007103
356907999	1007103
356908003	1007103
356908024	1007103
356908028	1007103
356908042	1007103
356908053	1007103
356908084	1007103
356908092	1007103
356908106	1007103
356908138	1007103
357018439	1078020
357018512	1078020
357018554	1078020
357018623	1078020
357018654	1078020
357018803	1078020
357018858	1078020
357018874	1078020
357019025	1078020
357019036	1078020
357019146	1078020
357019452	1078020
357019595	1078020
357019630	1078020
357019677	1078020
357019814	1078020
357020384	1078020
357022284	1078020
357022491	1078020
357022581	1078020
357022650	1078020
357023111	1082933
357023152	1082933
357023228	1082933
357023525	1082933
357023578	1082933
357023792	1082933
357023883	1082933
357023945	1082933
357024152	1082933
357024264	1082933
357024488	1082933
357024994	1082933
357025192	1082933
357025220	1082933
357025257	1082933
357025762	1082933
357026005	1082933
357026211	1082933
357026462	1082933
357026549	1082933
357026993	1082933
357027368	1082933
357027711	1082933
357027899	1082933
357027954	1082933
357028825	1082933
357028970	1082933
357029080	1082933
357029308	1082933
357029569	1082933
357029735	1082933
357030106	1082933
357030356	1088869
357031379	1088869
357031829	1088869
357031954	1088869
357032248	1088869
357032409	1088869
357032532	1088869	
32141095	100226
32265499	235279
32447382	203267
32470666	243090
32490749	36870
305431435	862517
305431452	862514
305433266	585198
305662445	583356
305664376	313603
305672698	655816
305679605	553207
305680220	553207
305680692	553207
305681546	553207
305681739	553207
305682232	862513
306477407	742159
306478528	525258
306516817	585529
306516818	862515
306516829	864566
306819620	871571
306821864	864565
306824418	871562
306824419	871562
306824421	871562
306824427	871562
306826373	864570
306828414	864568
306830257	864567
306832509	545774
306837178	862512
306838450	693748
306839375	693748
306839636	693748
306840022	693748
306840416	693750
306840426	693750
306840757	693750
306841137	693750
306841255	693750
306842196	693750
306842201	693750
306842354	693750
306842648	693750
306843026	693750
306843051	693750
306843195	693750
306843229	693750
306843255	693750
306844865	470735
306845295	470735
306845398	470735
306846030	470735
306846064	470735
306846327	470735
306846370	470735
306846375	470735
307069503	871271
307128504	706194
307128764	198628
307149945	497965
307243212	596315
307243318	596315
307243372	596315
307243431	596315
307243662	596315
307243792	596315
307243832	596315
307244006	596315
307244095	596315
307244163	596315
307244428	596315
307244440	596315
307244522	596315
307244576	596315
307244668	596315
307244706	596315
307244742	596315
307245969	228399
307246296	228399
307247540	871925
307248101	871925
307248214	871925
307250821	754255
307254518	754258
307255639	754258
307255756	754258
307256393	754259
307260276	754260
307261540	754261
307263665	754262
307264586	754262
307352168	679926
307543589	768066
307563201	573061
307563204	573061
307563210	573061
307563212	573061
307563227	573061
307563410	573061
307563428	573061
307563478	573061
307563518	573061
307563646	573061
307563682	573061
307564388	679191
307564642	679191
307564858	679191
307564912	679191
307565087	679191
307565249	679191
307565679	679191
307565691	679191
307565808	679191
307565894	679191
307565971	679191
307566195	679191
307566207	679191
307566223	679191
307566285	679191
307566316	679191
307594149	572478
307699742	866770
307699782	866770
307701269	866770
307701604	866770
307717717	665571
307719921	563040
307723218	573062
307725550	640512
307728076	640512
307942035	744980
307942706	744980
307945011	744980
307945917	744980
307947220	744980
308047722	550540
308066838	349520
308171891	692420
308175814	861360
308179191	889932
308182188	765963
308185541	712898
308189587	637387
308213166	585528
308213227	585528
308213236	585528
308213257	585528
308213266	585528
308213275	525256
308213293	525256
308213294	525256
308213303	525256
308213316	525256
308213318	525256
308213319	525256
308213323	525256
308513210	699246
309318744	675512
309778559	658659
309778560	658659
309778563	658659
309778564	658659
309778567	658659
309778568	658659
309778569	658659
309778572	658659
309778573	658659
309778574	658659
309778575	658659
309783526	658664
309783527	658664
309783528	658664
309783529	658664
309783530	658664
309783531	658664
309783532	658664
309783533	658664
309783534	658664
309783535	658664
309783538	658664
309792845	765420
309792846	765420
309792847	765420
309792848	765420
309792849	765420
309800785	553191
309800802	553191
309801034	553191
309801110	553191
309801372	553191
309801578	553191
309801774	553191
309801879	553191
309801987	553191
309802114	553191
309802176	553191
309802311	553191
309802459	553191
309802542	553191
309802767	553191
309802850	553191
309803802	879300
309804198	879300
309806106	879298
309806400	879298
309808105	879297
309810145	879296
309810317	188626
309810344	188626
309810456	188626
309810475	188626
309810486	188626
309810556	188626
309810598	188626
309810670	188626
309810738	188626
309810764	188626
309810811	188626
309810922	188626
309810967	188626
309811193	188626
309811292	188626
309811552	188626
309811686	188626
309811853	188626
309811944	188626
309812044	188626
309812061	188626
309812100	188626
309812259	188626
309812566	188626
309812622	188626
309812732	188626
309812832	188626
309812903	188626
309813067	188626
309813090	188626
309813149	188626
309813304	188626
310286520	883062
310639471	886882
310657316	1511
310775978	406124
310775982	406124
310775986	406124
310775988	406124
310775990	406124
310775992	406124
310775993	406124
310776020	406124
310777805	572544
310814533	880591
310817278	378806
311063459	702459
311066968	720555
311103224	762376
311110042	559301
311111670	762948
311113888	525284
311277332	701347
311703251	205919
311703266	205919
311703267	205919
311703268	205919
311703296	212045
311703297	212045
311703298	212045
311708797	261591
311710426	280355
311710431	280355
311741738	525264
311741740	525264
311741741	525264
311741742	525264
311741744	525264
311741745	525264
311744850	525367
311744851	525367
311748792	388413
311748793	420336
311748798	420336
311748799	420336
311748801	420336
311748810	420336
311748811	420336
311748816	420336
311748820	420336
311748824	420336
311748826	420336
311748830	420336
311748833	420336
311748839	420336
311748849	420336
311748854	420336
311748863	420336
311748869	420336
311748885	441769
311748896	441769
311748902	441769
311748909	441769
311788816	641112
311788820	658600
312109151	581103
312112794	648757
312126262	632292
312128809	649349
312132275	890402
312134082	632518
312136230	523846
312137514	685727
312142408	656519
312146949	585531
312193897	298654
312621127	632348
312792283	632335
312794749	882378
312840900	675514
312840932	675514
312862492	904306
312862637	904306
312864153	904306
312864969	904293
312865732	904293
312865867	904293
312866279	904293
312866543	905067
312866761	905067
312867905	905067
312868563	908339
312868614	908339
312868779	908339
312868889	908339
312868921	908339
312869053	908339
312869787	908339
312869880	908339
312870011	908339
312870195	908339
312870433	908339
312870569	908339
312870611	908339
312870666	879304
312870833	879304
312871454	879304
312874477	879301
312874576	879301
312874668	879301
312874679	879301
312874692	879301
